X,Y,KKOD,TEXT,TEXTTYP
1978775.03782546,8525580.23437603,2,Såghamn,O
1981955.23338112,8525899.25732675,1,Osmossen,O
1980438.04544325,8526814.02194638,3,Storsand,O
1978570.816613,8527142.1993665,1,Svartviken,O
1977540.80687951,8527510.85242569,52,Källarberget,O
1981245.71028662,8527727.68915454,52,Örnberg,O
1982129.71527742,8527823.61080407,192,Sågviken,O
1979581.44427512,8528100.10611081,52,Björkskatudden,O
1983999.56598893,8528342.04842837,1,Sjövret,O
1979789.33336199,8528684.17862167,52,Västerhällen,O
1982553.62062756,8529297.84967892,52,Marskär,O
1982433.00311205,8529681.08576732,71,Sikhjälma,O
1980127.9827668,8497329.91859682,1,Tomta,O
1977686.0988667,8497658.37880339,18,Österlövsta,O
1975462.29226476,8498369.65067171,1,Falltorpet,O
1979324.23941788,8498558.19390579,3,Försäter,O
1985196.98090621,8498332.4232923,52,Bäcktrusket,O
1977631.31443075,8498654.74869538,1,Tjärdalen,O
1975920.98902684,8499188.26708656,1,Fallbacken,O
1977707.58556813,8499334.24977894,1,Sandberget,O
1978953.24516193,8499341.22262247,1,Lissäng,O
1979204.18767769,8499953.69716507,1,Lönnas,O
1982818.98745303,8501239.41930256,52,Flymossen,O
1979740.80515106,8501658.04536102,2,Österväga,O
1984760.03249539,8501725.49579701,52,Spökmyren,O
1979017.65983904,8502395.23744872,3,Österänge,O
1977868.56543837,8503231.24274365,1,Svinvret,O
1978475.95931325,8504296.73955786,1,Trumfors,O
1977732.17221748,8504673.76919088,3,Salberga,O
1977473.49962039,8505605.71103928,6,Skärplinge,O
1978648.60994259,8506079.98271908,2,Skärmarbo,O
1982246.24782118,8505972.68417842,52,Stormyren,O
1987223.85983601,8505848.53490003,1,Gunnarsbo,O
1979186.63786787,8506739.17955244,1,Nynäs,O
1979142.66537674,8507463.49127315,1,Skarpfall,O
1975597.08023189,8507764.02544601,1,Svedjebacken,O
1978444.86645357,8507937.81188125,3,Valnäs,O
1972820.01524716,8511685.25401069,1,Askholm,O
1976324.78972002,8512470.96306832,2,Långgärdet,O
1974249.47036249,8512875.20843629,1,Kungsgrund,O
1972164.91622635,8513088.71087598,1,Yttergrund,O
1976495.98776485,8513052.48449649,1,Lövhem,O
1970528.73212649,8513567.33893989,1,Ledskär,O
1971595.83837718,8514032.55668063,1,Nordharen,O
1975844.38926528,8515215.60590301,3,Grönö,O
1974012.9621865,8515391.37669249,52,Byskär,O
1972458.32787014,8515638.72613627,52,Grisselskär,O
1971552.16000086,8516268.19745969,52,Jungfruharen,O
1973006.70168735,8516717.32235245,52,Rörgolvet,O
1972085.33926218,8517179.16785943,52,Kråkvilan,O
1973574.27477038,8517184.80705842,52,Glo,O
1971614.58114951,8518117.6611954,52,Ålskär,O
1972793.32057926,8518779.51910372,53,Alskär,O
1973940.58999199,8520130.0711501,2,Hästskär,O
1970637.14127946,8520443.60099783,53,Svartharen,O
1974000.45642964,8520773.75493829,1,Finnhar,O
1976238.86010646,8521297.73133666,4,Fagerviken,O
1973464.37751924,8521861.67398484,1,Brännskär,O
1976530.893108,8522734.03958981,1,Storsand,O
1975030.66191525,8522948.07083883,52,Tättingen,O
1972008.17190507,8523344.01112502,52,Liss-Brunaren,O
1973367.76242047,8523443.12267379,53,Lövholmen,O
1975639.79946228,8523494.50559812,1,Långören,O
1972119.14648021,8524201.30125594,52,Ollestar,O
1974652.4192291,8524344.59326606,52,Stor-Barören,O
1977253.74410963,8524253.34800603,2,Tårterviken,O
1977143.52560505,8524642.89755905,1,Hamnskär,O
1975486.21049776,8524744.90686022,52,Liss-Barören,O
1973059.66176415,8525198.41557626,52,Klubben,O
1976476.22558722,8524962.5463255,52,Svinören,O
1975415.52753215,8525458.89520123,52,Biskopen,O
1973992.60972279,8525587.91440431,52,Vällskaten,O
1976467.66973995,8526016.50675086,52,Strömarören,O
1971351.03526888,8526583.36158768,52,Storbådan,O
1976176.60993114,8526796.82426234,52,Olsgrundet,O
1971137.39791311,8530430.55937798,52,Kitteln,O
1964328.25156064,8503520.45805333,3,Väla,O
1964428.81240836,8511340.22318991,1,Nynäs,O
1965071.12417065,8511437.05259351,1,Brasstorpet,O
1965340.1237177,8512019.28938102,1,Fridhem,O
1965598.48677078,8509696.54084366,2,Rävnäs,O
1965643.91279673,8505792.06977907,52,Hållen,O
1966364.76127643,8505263.49061755,1,Hållen,O
1966525.85533989,8508033.2592928,83,Väla kanal,O
1966583.59016849,8511931.35314272,1,Nynäs,O
1967615.34850981,8504676.53528381,2,Maln,O
1967843.47485,8502800.94461323,3,Gällbo,O
1969296.17604256,8508883.4071285,2,Svenskär,O
1968572.27971704,8501189.45772522,52,Lillsjön,O
1969432.16189812,8504857.80232047,1,Gällbotorp,O
1970099.05561394,8502843.8122592,52,Kärrsmossen,O
1970359.28124436,8507088.35455199,75,Nyland,O
1971925.82535813,8505179.6292876,2,Vidväg,O
1972027.99083692,8508407.62065882,16,Holmsta,O
1972867.12390653,8510216.55109091,1,Berget,O
1972773.09903959,8505986.28201062,1,Lövstaholm,O
1973555.54223494,8501387.60521379,52,Sevedsmossen,O
1973462.11883735,8508908.13697671,1,Brunnsäng,O
1973865.73040951,8506569.79843419,1,Djupmyren,O
1975348.23388548,8510137.68207818,83,Strömarån,O
1974947.24658658,8509063.64791111,1,Löten,O
1974754.16189932,8510516.87273764,1,Solhallsbacken,O
1976781.10108588,8510020.19014131,1,Slätbacken,O
1972344.07563809,8487401.85471443,2,Sävastbo,O
1974613.64915113,8487729.4364827,1,Sakrisberg,O
1973369.89784874,8488360.03779307,3,Orsbo,O
1964981.88004573,8488821.03488762,75,Fransäng,O
1967663.73047613,8489208.07774474,1,Lisslebo,O
1971921.52637399,8489767.55789116,52,Västeräng,O
1967146.61591138,8490877.64406324,1,Borgen,O
1969939.55053104,8491258.02957111,52,Borgmyren,O
1967085.25700728,8491949.77563005,52,Västermossen,O
1975073.45733162,8491708.799921,1,Basarbo,O
1974241.18979537,8491934.59095091,52,Oxmyren,O
1965164.72524868,8492566.66378173,52,Fulmyren,O
1967590.92653624,8493465.70408633,52,Vimsängsmyren,O
1973367.82755591,8494250.74550991,2,Gåsbo,O
1969281.91860196,8494517.05660546,1,Ingarsbo,O
1970650.11099791,8496994.00537468,52,Algrensmossen,O
1974250.02547505,8496782.13390697,1,Svenbo,O
1966599.72920707,8498597.05602763,82,Juvastbobäcken,O
1963757.14512451,8499215.81582555,52,Upplandsleden,O
1964279.93626778,8499539.55112038,182,Barsjö,O
1970322.77762585,8499923.1410125,52,Storsjön,O
1966322.33400244,8500394.18460248,1,Juvastbo,O
1963895.32795974,8512300.50429918,1,Gärdet,O
1962662.92978396,8513052.70693442,3,Snatra,O
1967038.27579514,8513050.88268443,1,Boholmen,O
1966168.06497678,8513497.94567586,1,Fäskär,O
1965627.39374493,8513774.66861777,2,Björkholm,O
1967323.55915281,8514108.49742199,2,Snöskär,O
1963666.40179125,8515108.79041888,2,Snatrabodarna,O
1965629.69978096,8515137.01985361,52,Snatralöt,O
1967339.84599283,8515112.99028939,52,Högharen,O
1967039.29829516,8515738.77884779,52,Klöverharen,O
1969802.71637968,8515809.20722301,53,Skyttskär,O
1966015.01532424,8516269.54763209,52,Själön,O
1969027.76647739,8517011.67706539,52,Slåttharen,O
1967992.82781769,8517179.71300663,52,Torkeln,O
1966237.94010403,8517640.31774236,52,Välaörarna,O
1966094.27489782,8518103.0365718,52,Väntgrund,O
1969746.02195357,8518299.5859147,52,Rörholmarna,O
1965044.90903956,8518509.38178155,195,Karlholmsfjärden,O
1966096.80695074,8519015.35800044,52,Stegelharen,O
1962542.95293652,8519415.50586916,1,Nygården,O
1969129.91685288,8519239.00034554,52,Sibbenskär,O
1966528.11576147,8519771.18390594,52,Strandholmen,O
1963692.32913841,8519714.94781021,1,Granskär,O
1969158.86834696,8520096.63292606,192,Norrafjärden,O
1965832.68678023,8520338.95628821,52,Tärnön,O
1968275.66085749,8520343.50816988,52,Stångharen,O
1964964.20625513,8520648.81522045,52,Hästharen,O
1962714.53625896,8520882.95042642,1,Öskaten,O
1963508.2917212,8521773.1912843,52,Granskärsören,O
1969760.6068615,8521710.42017413,52,Bond-Hundsharen,O
1965964.45842275,8522415.18663453,53,Flatgrund,O
1970407.81061111,8522486.4076539,52,Kojbådan,O
1963605.7459531,8523141.16628461,194,Nöttbohavet,O
1965261.41202522,8523344.71787774,52,Porsören,O
1968950.39125586,8523391.51899356,52,Västerbådan,O
1966656.67316363,8524233.98557908,52,Flatgrundsbådan,O
1969825.16621456,8525165.51807613,52,Lötlångören,O
1964027.1362971,8525426.18060999,52,Norrbådan,O
1968278.28063985,8525620.48733095,52,Per-Göran,O
1970416.92893258,8525626.88373698,52,Mörten,O
1968513.7304605,8528442.65751555,197,Lövstabukten,O
1963197.04512014,8528969.63114179,52,Vitgrundet,O
1962660.87781923,8529598.90392164,52,Vitgrundsörarna,O
1970723.05572861,8531606.43391494,52,Själstenarna,O
1963284.66087041,8538175.46912857,192,Långörsflad,O
1964371.33603283,8543377.65688682,52,Hålsten,O
1975738.29677689,8494516.48828321,1,Lundberget,O
1976294.22477865,8497158.12356171,2,Fallen,O
1976809.2254193,8491367.90545721,2,Vretarna,O
1976487.16552764,8490006.55728277,3,Elinge,O
1977660.95230684,8492747.44946516,2,Åkerby gård,O
1977156.63710001,8493856.52190245,4,Åkerby,O
1976971.16840378,8495993.56598668,1,Stenhagen,O
1977805.26382235,8488900.09522877,2,Hamptyan,O
1977791.57136165,8487899.09360112,82,Elingeån,O
1978202.69267012,8492144.27571725,82,Elingeån,O
1978315.95102643,8493732.94437819,1,Österberget,O
1978593.34870713,8494291.53436238,1,Högas,O
1978847.14146001,8495925.18598644,83,Strömarån,O
1978720.33881476,8494889.08856041,74,Kungshögen,O
1978560.99672204,8487487.7234503,2,Ryttarbacken,O
1978899.04686668,8493196.28310814,1,Erstomt,O
1979067.58798383,8495617.78858838,1,Forsbacken,O
1979987.76333293,8493781.03602142,52,Dovärnsmossen,O
1984484.32092939,8487095.73703743,52,Sörmossarna,O
1985157.51526349,8490801.84326321,52,Åkerbymossen,O
1986038.79402634,8490117.13685904,182,Träsket,O
1986023.00260209,8486504.2059005,82,Käringdansen,O
1985403.88593306,8489238.56442539,52,Norrmossarna,O
1986773.75977143,8496023.59442355,2,Sillbo,O
1987378.72940887,8487560.92795344,183,Ensjön,O
1988697.5642569,8486687.94647771,1,Skogsbo,O
1989062.51796257,8484002.21423394,1,Skogen,O
1989837.09336759,8482502.90748048,82,Nybroån,O
1990135.57988433,8484486.98892123,52,Bredmossen,O
1990219.39909249,8486189.59865119,52,Lortängsmossen,O
1990174.32995686,8483988.36265505,52,Upplandsleden,O
1989995.27870554,8480769.01766591,1,Kastudden,O
1990569.89888267,8482338.30620833,1,Nybron,O
1990909.56591356,8480926.40324804,1,Nybron,O
1991082.02397737,8477985.56471115,52,Storön,O
1992048.55691102,8483885.96966232,1,Näsmo,O
1992199.44066192,8485619.7993945,1,Slarsbo,O
1992190.36605705,8481609.85603916,52,Brändan,O
1991757.97336295,8488104.94902373,1,Skärsättra,O
1993116.20406301,8484797.88185482,75,Kvarnbo,O
1994104.2561085,8476644.80548286,1,Körbo,O
1994595.08032598,8483669.85510015,1,Snåret,O
1993986.48856367,8481874.62097763,3,Gåvastbo,O
1994671.99705981,8477563.38424402,52,Gruvskogen,O
1995521.52792917,8481872.09496412,1,Uggelbo,O
1996692.99559315,8482164.01981009,1,Hagalund,O
1996812.17568066,8478772.32689407,2,Håkansbo,O
1997111.86203661,8484731.34380605,1,Bovreten,O
1996963.23627375,8481255.02431105,3,Imundbo,O
1999366.67794735,8476924.84047608,182,Tannsjön,O
1999565.41020093,8479613.54978401,1,Sandgropen,O
1999947.94511196,8483536.49860852,1,Storgubben,O
2000352.79174944,8484679.78267125,1,Storgubben,O
1999402.2605617,8481096.48002696,1,Högberget,O
2001967.63672974,8479902.20918767,52,Gullbacken,O
1983473.59212167,8477064.39220193,1,Norrudda,O
1980009.48032891,8477419.44291858,52,Stormossen,O
1976263.84544086,8477823.03520246,52,Rörmyren,O
1983361.56050126,8478109.7953472,52,Drängsmossen,O
1981462.56684324,8478519.52222292,52,Torparsmyr,O
1986623.41846981,8478704.869168,52,Kilsmossen,O
1988020.75005012,8479580.69731951,3,Ingstarbo,O
1980265.6283289,8480103.45867389,52,Björnmyren,O
1976500.30121747,8480752.35695606,52,Jerkosmyren,O
1977063.54513947,8481236.49856048,52,Stubbrönningen,O
1978420.67710331,8481628.09824646,52,Hopmyren,O
1983926.45495596,8481461.46885231,3,Gustavsbo,O
1981055.53380898,8481656.73703807,1,Elinge båtsmansboställe,O
1976528.59347119,8482197.80796892,52,Räbbohagen,O
1988391.07225024,8481925.71814311,182,Lissvass,O
1985649.65469248,8481880.36175692,1,Hagelstorp,O
1980158.8768995,8482461.27912268,52,Kolarmyren,O
1983104.64878707,8482528.77395511,1,Ensbo,O
1988497.40877763,8483421.78328314,52,Spikmossen,O
1985183.06505482,8483906.43270933,184,Åkerbysjön,O
1976117.3275632,8484296.34443769,52,Vissomossen,O
1985983.49495819,8485118.01019314,52,Ställberget,O
1979576.91378247,8485905.42481839,2,Harfall,O
1972761.98529059,8474447.53368635,75,Östensbo,O
1961223.12633021,8474956.02507278,1,Fridhem,O
1963648.32678376,8475318.97565421,1,Kvarnbo,O
1959779.93563818,8475497.04524611,1,Rosendal,O
1959712.57328767,8476669.64512284,52,Rönningarna,O
1969911.67367462,8476424.20344329,1,Sörbacken,O
1969789.35492255,8477088.92040079,3,Hillebola,O
1970976.85680563,8477373.23210352,1,Österbacken,O
1961902.40172126,8477768.17052754,182,Trusksjön,O
1963993.01483994,8477708.79259881,2,Ralbo,O
1970708.86318486,8478583.83984458,1,Norrbacken,O
1970951.40211042,8479974.09836904,1,Lisstrånget,O
1971238.4707083,8480274.97799226,1,Stortrånget,O
1974602.78394234,8481433.73232335,1,Eriksberg,O
1973322.82834636,8482227.41148041,3,Valparbo,O
1967855.44634415,8482768.27799089,1,Uggelbo,O
1964269.34678655,8482869.99860102,2,Orkebo,O
1971424.77250455,8483167.97836949,82,Strömarån,O
1973433.39076417,8483321.85227541,2,Gundbo,O
1974727.81722486,8483896.51002597,3,Larsbo,O
1966549.85358413,8484427.45939956,2,Skallbo,O
1973377.37822603,8484795.38888811,2,Tolbo,O
1966503.77565363,8486118.19221408,75,Bengtsbo,O
1970833.23205839,8486010.99750727,1,Ermundbo,O
1974301.27588998,8486822.37689245,1,Gammelberget,O
1965256.35165991,8497383.51453663,52,Boängen,O
1988799.63185363,8468729.34967373,1,Risön,O
1986782.87402032,8469060.95169711,1,Västergärdet,O
1983462.02728628,8470337.46545397,52,Hillebolamossen,O
1978592.89292402,8470517.66781133,182,Trusket,O
1987745.02857932,8470172.90915783,52,Risön,O
1978524.24249845,8470933.45618194,52,Hagmossen,O
1985280.15829911,8471764.21030109,52,Lissön,O
1980110.47646301,8472077.85597867,52,Björkmossen,O
1982910.46477932,8472080.52264711,43,Florarnas naturreservat,O
1984902.90097227,8472325.88130602,52,Elingeön,O
1976968.48322661,8472835.06668175,52,Glamsmossen,O
1986251.08754281,8472901.75281876,82,Fälarån,O
1984360.30792454,8473155.85559656,52,Uvholmen,O
1982023.12262842,8473851.0804428,2,Kalvsbo,O
1978965.27884185,8474572.42914375,51,Kilholmen,O
1986309.08648345,8474826.54458831,52,Långmossen,O
1979177.51422129,8475356.51298572,184,Fälaren,O
1975527.48218421,8476498.57686394,52,Stormossen,O
1984599.67107564,8475987.47021904,2,Fälandbo,O
1987574.73318464,8476294.98056808,1,Olov-Jönstorp,O
1981510.33695396,8476931.6992921,52,Gryssjemossen,O
2001492.49024957,8468042.59951203,183,Älgsjön,O
1998220.44656845,8468023.23030844,2,Gräsbo,O
1995821.39927919,8468456.20592894,53,Bredåsen,O
1991188.70729316,8469751.93131799,82,Långån,O
1999261.97875388,8469890.50872651,3,Gräsbo,O
1991199.78524096,8470821.59699188,52,Dammyren,O
1996333.07516378,8470764.17332998,1,Sonbo,O
1989556.95272862,8471623.82607554,52,Upplandsleden,O
1993734.78369089,8471949.68226727,1,Slottet,O
1994088.44151474,8472219.48912915,1,Bystaden,O
1989700.8972314,8472657.84163057,52,Nymdängen,O
1998620.95187726,8472464.56700765,52,Ranndalabergen,O
1996443.50689383,8472965.66053285,1,Backen,O
1996549.97090682,8473594.29657878,1,Murartorpet,O
1991172.20010268,8473864.70988294,2,Randesbo,O
1988962.64766552,8474317.70306332,1,Nymden,O
2001949.52402489,8473622.43490656,2,Skållbo,O
1990566.59983424,8474385.35322368,1,Bygget,O
1994997.74575952,8474572.25785031,3,Källviken,O
1991262.2006055,8475024.58740291,1,Sicksved,O
1992573.10520553,8475164.75133738,1,Skeppsviken,O
1997348.66644972,8474952.7009515,1,Knappens,O
1999027.89321458,8475378.64052981,1,Ranndala,O
1990932.36284594,8476037.68327912,1,Ruddun,O
1992284.53988566,8476430.17173798,185,Finnsjön,O
1958790.25893533,8474856.4230848,52,Stormossen,O
1958863.37888206,8473779.32141397,52,Gruvberget,O
1960781.38685523,8470548.52580687,1,Skuberget,O
1961053.30130902,8473157.96353168,1,Fornbo,O
1961003.87220192,8474284.3100549,1,Trundhem,O
1961874.42452665,8472105.55725635,1,Ringfare,O
1961932.93536427,8473498.86285983,1,Norrsveden,O
1961590.02188121,8470975.74901294,3,Mickelsbo,O
1962562.63278821,8474530.16907325,2,Pålbo,O
1963541.54115496,8471907.9427858,2,Markarbo,O
1963952.5731139,8474587.58539802,1,Backgården,O
1963974.71275165,8469834.23615243,1,Martinsbo,O
1965086.39510564,8473394.28434316,52,Blåbärsflyn,O
1966789.9643799,8473010.71870119,52,Lindön,O
1966766.50808064,8471035.62089237,52,Storön,O
1966964.64147596,8469694.29296529,51,Sörholmarna,O
1966941.42589862,8472618.26818612,184,Strömaren,O
1969063.90068983,8474271.55146534,1,Kvarntomten,O
1970087.87274163,8472262.89661424,3,Knutbo,O
1970626.04044356,8470717.73944026,2,Simatsbo,O
1972573.8776097,8472870.32664682,1,Holmbo,O
1973762.25495183,8469176.01305467,3,Göksby,O
1974956.65593138,8474151.12370659,82,Holmbodiket,O
1987935.74811027,8461338.68099898,52,Spelmon,O
1996731.9622629,8461032.49216648,1,Sjudars,O
1999200.65508391,8460865.21050576,1,Stadsgårdarna,O
1996841.55789784,8461586.23469946,1,Sandmon,O
1998814.26652028,8461905.50800356,2,Mariebol,O
1989616.77537249,8462344.87381961,2,Vika,O
1990717.29675326,8462580.10495075,52,Rödgötan,O
1992852.83147598,8462580.98054555,52,Stormossarna,O
1999932.27459392,8462530.84837896,1,Uggelbo,O
1991586.15342006,8462931.50951389,52,Björkön,O
1991694.50363163,8464094.06399013,52,Ressaren,O
1998132.50940066,8464248.35145166,1,Smedsbo,O
1988814.51090684,8464700.96987388,183,Vikasjön,O
1997241.44797765,8464868.55824437,3,Andersbo,O
1990441.90332544,8465286.24070797,52,Norrberget,O
1987710.3702423,8465588.654031,52,Stenstamon,O
1994149.69118096,8465893.33506671,52,Rörmyren,O
1999163.13843736,8465926.48497578,2,Kilen,O
1989959.0872932,8466838.92317994,182,Skälsjön,O
1991510.90654222,8467529.82530473,52,Västermossen,O
1956123.3398696,8464524.85393008,27,Gatmot,O
1957036.77376252,8469533.40972587,1,Skärpan,O
1957428.85156596,8462583.62583021,1,Källbo,O
1958436.44398474,8463652.59586002,2,Gåvastbo,O
1959484.40437095,8467268.28925249,75,Forsbo,O
1958595.16512642,8468692.38576977,1,Spångstugan,O
1959468.80337478,8461785.22104424,2,Fjällen,O
1959621.78311806,8465681.90572341,1,Forsbo,O
1961219.4624573,8466113.87427095,1,Mossbo,O
1961721.87379535,8462606.71355763,75,Torsvall,O
1962504.59760795,8464423.81357415,52,Björkberget,O
1962925.39633314,8461964.91119313,52,Norrsjön,O
1966302.59981364,8464041.41133313,1,Strömma,O
